Year,movieID,Actor_ID,Ethnicity,order,dob,age
1953,tt0046280,nm0157893,6,7,1913,40
1953,tt0046280,nm0483173,6,9,1920,33
1953,tt0046280,nm0835012,3,11,1908,45
1953,tt0046280,nm0104770,6,12,1912,41
1953,tt0046280,nm0761576,4,13,1911,42
1953,tt0046280,nm0017674,4,14,1904,49
1953,tt0046280,nm0040090,6,16,1887,66
1953,tt0046280,nm0167364,4,18,1891,62
1953,tt0046286,nm0001119,6,1,1922,31
1953,tt0046286,nm0001369,3,2,1925,28
1953,tt0046286,nm0715582,4,3,1919,34
1953,tt0046286,nm0640614,6,4,1905,48
1953,tt0046286,nm0055394,6,8,1887,66
1953,tt0046287,nm0001135,6,1,1926,27
1953,tt0046287,nm0376905,6,2,1928,25
1953,tt0046287,nm0000974,4,3,1894,59
1953,tt0046287,nm0001395,6,4,1926,27
1953,tt0046287,nm0876451,6,5,1908,45
1953,tt0046287,nm0533692,3,6,1902,51
1953,tt0046287,nm0639895,6,7,1902,51
1953,tt0046287,nm0382718,6,9,1931,22
1953,tt0046287,nm0694631,6,11,1890,63
1953,tt0046287,nm0354989,6,12,1892,61
1953,tt0046287,nm0113769,6,13,1920,33
1953,tt0046287,nm0448004,6,14,1915,38
1953,tt0046287,nm0110917,6,15,1919,34
1953,tt0046287,nm0399870,6,16,1919,34
1953,tt0046287,nm0076403,6,18,1932,21
1953,tt0046294,nm0001369,3,1,1925,28
1953,tt0046294,nm0354853,6,2,1922,31
1953,tt0046294,nm0000063,6,3,1915,38
1953,tt0046294,nm0137999,6,4,1912,41
1953,tt0046294,nm0639385,6,5,1925,28
1953,tt0046294,nm0426157,6,6,1924,29
1953,tt0046294,nm0001511,6,7,1924,29
1953,tt0046294,nm0600525,4,8,1886,67
1953,tt0046294,nm0740378,6,9,1893,60
1953,tt0046294,nm0078940,4,10,1926,27
1953,tt0046294,nm0196876,3,11,1916,37
1953,tt0046294,nm0083359,3,14,1887,66
1953,tt0046294,nm0106248,6,16,1917,36
1953,tt0046298,nm0281766,6,1,1923,30
1953,tt0046298,nm0526485,6,2,1914,39
1953,tt0046298,nm0000994,4,3,1917,36
1953,tt0046298,nm0030516,6,5,1922,31
1953,tt0046298,nm0186833,4,8,1920,33
1953,tt0046298,nm0247719,6,9,1927,26
1953,tt0046298,nm0341351,4,10,1902,51
1953,tt0046298,nm0130511,6,13,1897,56
1953,tt0046298,nm0372980,6,16,1908,45
1953,tt0046302,nm0020942,6,1,1920,33
1953,tt0046302,nm1405361,6,2,1940,13
1953,tt0046302,nm0001620,6,3,1919,34
1953,tt0046302,nm0054117,6,5,1902,51
1953,tt0046302,nm0106959,2,7,1916,37
1953,tt0046302,nm0729480,2,9,1890,63
1953,tt0046302,nm0068216,6,10,1898,55
1953,tt0046302,nm0118771,4,11,1893,60
1953,tt0046302,nm0360468,4,13,1901,52
1953,tt0046302,nm0495285,6,14,1903,50
1953,tt0046302,nm0716162,6,16,1892,61
1953,tt0046303,nm0000042,6,1,1913,40
1953,tt0046303,nm0000795,6,2,1900,53
1953,tt0046303,nm0001336,6,3,1908,45
1953,tt0046303,nm0001588,6,5,1919,34
1953,tt0046303,nm0424565,6,6,1918,35
1953,tt0046303,nm0118000,6,7,1903,50
1953,tt0046303,nm0583093,6,8,1910,43
1953,tt0046303,nm0176879,6,9,1903,50
1953,tt0046303,nm0817930,4,10,1910,43
1953,tt0046303,nm0226109,6,11,1905,48
1953,tt0046303,nm0179289,6,12,1911,42
1953,tt0046303,nm0574707,6,13,1898,55
1953,tt0046303,nm0263330,6,15,1896,57
1953,tt0046303,nm0835012,3,16,1908,45
1953,tt0046305,nm0168215,4,1,1917,36
1953,tt0046305,nm0290190,6,2,1920,33
1953,tt0046305,nm0828838,6,3,1919,34
1953,tt0046306,nm0562920,6,1,1920,33
1953,tt0046306,nm0625383,6,2,1920,33
1953,tt0046306,nm0522481,3,3,1912,41
1953,tt0046306,nm0168215,4,4,1917,36
1953,tt0046306,nm0943867,6,5,1926,27
1953,tt0046306,nm0317208,6,6,1925,28
1953,tt0046306,nm0444122,6,7,1899,54
1953,tt0046306,nm0681608,4,8,1922,31
1953,tt0046306,nm0949917,6,9,1914,39
1953,tt0046306,nm0223190,6,10,1912,41
1953,tt0046306,nm0817930,4,13,1910,43
1953,tt0046306,nm0016781,6,14,1901,52
1953,tt0046317,nm0731783,6,1,1923,30
1953,tt0046317,nm0001983,6,2,1922,31
1953,tt0046317,nm0001822,6,3,1930,23
1953,tt0046317,nm0589641,6,5,1910,43
1953,tt0046317,nm0017030,6,6,1924,29
1953,tt0046317,nm0449858,6,7,1884,69
1953,tt0046317,nm0446120,6,8,1916,37
1953,tt0046317,nm0531756,6,9,1914,39
1953,tt0046317,nm0012113,4,10,1906,47
1953,tt0046317,nm0104585,3,11,1897,56
1953,tt0046317,nm0112062,6,12,1923,30
1953,tt0046317,nm0118771,4,13,1893,60
1953,tt0046317,nm0141651,3,14,1906,47
1953,tt0046317,nm0156173,4,15,1888,65
1953,tt0046317,nm0167760,6,17,1892,61
1953,tt0046317,nm0177949,4,18,1906,47
1953,tt0046320,nm0002104,6,1,1910,43
1953,tt0046320,nm0618865,6,2,1921,32
1953,tt0046320,nm0291829,6,3,1902,51
1953,tt0046320,nm0398466,6,4,1905,48
1953,tt0046320,nm0232213,0,5,1900,53
1953,tt0046320,nm0791349,6,6,1915,38
1953,tt0046320,nm0078798,4,7,1907,46
1953,tt0046320,nm0212869,6,8,1922,31
1953,tt0046320,nm0026474,6,10,1882,71
1953,tt0046320,nm0176855,4,12,1909,44
1953,tt0046320,nm0305496,4,14,1904,49
1953,tt0046320,nm0313478,4,16,1898,55
1953,tt0046320,nm0352368,4,18,1899,54
1953,tt0046322,nm0002134,6,1,1908,45
1953,tt0046322,nm0575756,6,2,1919,34
1953,tt0046322,nm0175788,4,3,1917,36
1953,tt0046322,nm0525154,6,5,1928,25
1953,tt0046322,nm0449410,6,7,1925,28
1953,tt0046322,nm0201660,6,13,1917,36
1953,tt0046322,nm0268353,5,14,1921,32
1953,tt0046322,nm0293659,6,16,1920,33
1953,tt0046322,nm0296574,4,17,1906,47
1953,tt0046322,nm0331351,4,18,1908,45
1953,tt0046326,nm0002053,6,1,1907,46
1953,tt0046326,nm0317519,6,2,1920,33
1953,tt0046326,nm0117252,6,5,1924,29
1953,tt0046326,nm0414038,6,8,1888,65
1953,tt0046326,nm0030194,6,10,1897,56
1953,tt0046326,nm0268353,5,12,1921,32
1953,tt0046326,nm0828260,6,14,1905,48
1953,tt0046328,nm0002017,3,1,1910,43
1953,tt0046328,nm0160046,6,2,1923,30
1953,tt0046328,nm0777363,4,3,1890,63
1953,tt0046328,nm0452953,6,4,1926,27
1953,tt0046328,nm0030516,6,5,1922,31
1953,tt0046328,nm0103320,6,6,1907,46
1953,tt0046328,nm0186833,4,8,1920,33
1953,tt0046328,nm0106959,2,9,1916,37
1953,tt0046328,nm0341351,4,10,1902,51
1953,tt0046328,nm0150461,0,12,1887,66
1953,tt0046329,nm0001682,6,1,1920,33
1953,tt0046329,nm0102787,6,2,1915,38
1953,tt0046329,nm0829359,6,3,1930,23
1953,tt0046329,nm0259856,6,4,1926,27
1953,tt0046329,nm0288830,3,5,1911,42
1953,tt0046329,nm0123699,6,6,1895,58
1953,tt0046329,nm0357111,4,7,1876,77
1953,tt0046329,nm0317127,6,10,1948,5
1953,tt0046329,nm0288311,6,16,1908,45
1953,tt0046329,nm0339428,4,18,1917,36
1953,tt0046330,nm0007225,6,1,1929,24
1953,tt0046330,nm0335048,6,2,1925,28
1953,tt0046330,nm0587900,6,3,1923,30
1953,tt0046330,nm0757064,6,4,1883,70
1953,tt0046330,nm0445290,4,5,1890,63
1953,tt0046330,nm0888399,6,6,1928,25
1953,tt0046330,nm0000992,6,7,1884,69
1953,tt0046330,nm0932629,6,9,1902,51
1953,tt0046330,nm0170713,0,10,1919,34
1953,tt0046330,nm0588211,6,11,1924,29
1953,tt0046330,nm0132930,6,12,1923,30
1953,tt0046330,nm0867282,6,13,1897,56
1953,tt0046330,nm0182902,6,14,1924,29
1953,tt0046330,nm0404903,6,15,1939,14
1953,tt0046330,nm0932617,6,17,1933,20
1953,tt0046333,nm0943837,6,1,1917,36
1953,tt0046333,nm0001330,6,2,1916,37
1953,tt0046333,nm0647970,6,3,1928,25
1953,tt0046333,nm0002079,6,4,1925,28
1953,tt0046333,nm0292116,6,5,1920,33
1953,tt0046333,nm0405054,6,6,1924,29
1953,tt0046333,nm0185341,6,7,1909,44
1953,tt0046333,nm0000937,6,8,1939,14
1953,tt0046333,nm0720568,6,9,1941,12
1953,tt0046333,nm0935996,6,10,1904,49
1953,tt0046333,nm0160685,6,13,1906,47
1953,tt0046333,nm0086678,4,14,1905,48
1953,tt0046333,nm0017674,4,17,1904,49
1953,tt0046344,nm0001544,6,1,1920,33
1953,tt0046344,nm0000765,6,2,1932,21
1953,tt0046344,nm0001119,6,4,1922,31
1953,tt0046344,nm0001998,6,5,1922,31
1953,tt0046344,nm0001225,6,7,1924,29
1953,tt0046344,nm0441069,3,8,1913,40
1953,tt0046344,nm0358899,6,9,1879,74
1953,tt0046344,nm0327089,4,10,1905,48
1953,tt0046344,nm0007995,3,12,1905,48
1953,tt0046344,nm0771641,6,14,1901,52
1953,tt0046344,nm0720955,6,16,1910,43
1953,tt0046344,nm0066166,3,17,1904,49
1953,tt0046346,nm0488814,6,1,1924,29
1953,tt0046346,nm0236888,3,2,1914,39
1953,tt0046346,nm0145312,6,3,1927,26
1953,tt0046346,nm0867538,6,4,1898,55
1953,tt0046346,nm0709478,6,5,1914,39
1953,tt0046346,nm0372271,6,6,1923,30
1953,tt0046346,nm0700084,6,7,1892,61
1953,tt0046346,nm0427157,6,9,1900,53
1953,tt0046346,nm0103048,4,11,1922,31
1953,tt0046346,nm0051816,4,12,1918,35
1953,tt0046346,nm0231529,3,13,1894,59
1953,tt0046346,nm0352368,4,17,1899,54
1953,tt0046334,nm0337113,6,1,1922,31
1953,tt0046334,nm0341311,6,2,1925,28
1953,tt0046334,nm0008496,4,4,1898,55
1953,tt0046334,nm0213619,6,5,1910,43
1953,tt0046334,nm0232655,3,6,1921,32
1953,tt0046334,nm0225255,6,7,1920,33
1953,tt0046334,nm0233352,6,8,1911,42
1953,tt0046334,nm0275992,6,9,1922,31
1953,tt0046334,nm0016781,6,10,1901,52
1953,tt0046334,nm0093769,6,11,1895,58
1953,tt0046334,nm0934798,6,12,1919,34
1953,tt0046334,nm0179321,6,13,1943,10
1953,tt0046334,nm0049055,4,16,1908,45
1953,tt0046334,nm0086678,4,17,1905,48
1953,tt0046348,nm0000044,6,1,1913,40
1953,tt0046348,nm0562920,6,2,1920,33
1953,tt0046348,nm0793168,6,4,1896,57
1953,tt0046348,nm0445868,6,5,1908,45
1953,tt0046348,nm0039169,6,6,1907,46
1953,tt0046348,nm0842093,6,8,1918,35
1953,tt0046348,nm0740718,6,9,1910,43
1953,tt0046348,nm0339121,6,10,1892,61
1953,tt0046348,nm0121826,6,11,1926,27
1953,tt0046348,nm0504728,4,12,1901,52
1953,tt0046348,nm0026049,6,18,1895,58
1953,tt0046351,nm0003318,3,1,1913,40
1953,tt0046351,nm0058982,6,2,1927,26
1953,tt0046351,nm0575974,6,5,1923,30
1953,tt0046353,nm0573640,4,1,1911,42
1953,tt0046353,nm0807252,6,2,1921,32
1953,tt0046353,nm0012443,6,3,1921,32
1953,tt0046353,nm0027882,6,4,1920,33
1953,tt0046353,nm0402277,6,5,1910,43
1953,tt0046353,nm0446769,6,6,1899,54
1953,tt0046353,nm0656745,6,7,1910,43
1953,tt0046353,nm0250724,3,8,1921,32
1953,tt0046353,nm0215308,6,9,1910,43
1953,tt0046353,nm0017674,4,10,1904,49
1953,tt0046353,nm0123409,4,11,1900,53
1953,tt0046353,nm0166581,6,12,1918,35
1953,tt0046353,nm0286704,4,15,1902,51
1953,tt0046353,nm0334040,4,16,1908,45
1953,tt0046353,nm0397739,6,18,1918,35
1953,tt0046361,nm0573640,4,1,1911,42
1953,tt0046361,nm0011105,6,2,1926,27
1953,tt0046361,nm0549280,6,3,1911,42
1953,tt0046361,nm0639385,6,5,1925,28
1953,tt0046361,nm0426157,6,6,1924,29
1953,tt0046361,nm0446438,4,7,1927,26
1953,tt0046361,nm0057422,3,8,1907,46
1953,tt0046361,nm0507189,6,9,1899,54
1953,tt0046361,nm0298197,2,10,1908,45
1953,tt0046364,nm0577480,6,3,1890,63
1953,tt0046364,nm0163939,3,6,1914,39
1953,tt0046364,nm0001893,6,7,1915,38
1953,tt0046364,nm0711566,4,8,1890,63
1953,tt0046364,nm0180987,3,9,1900,53
1953,tt0046364,nm0933311,6,10,1900,53
1953,tt0046364,nm0907170,6,11,1901,52
1953,tt0046364,nm0122834,6,13,1881,72
1953,tt0046363,nm0606998,6,1,1914,39
1953,tt0046363,nm0280707,6,2,1901,52
1953,tt0046363,nm0272432,6,3,1906,47
1953,tt0046363,nm0489001,6,5,1928,25
1953,tt0046363,nm0281329,6,6,1906,47
1953,tt0046363,nm0269514,5,7,1894,59
1953,tt0046363,nm0080948,6,8,1914,39
1953,tt0046363,nm0908647,6,10,1917,36
1953,tt0046363,nm0186833,4,11,1920,33
1953,tt0046363,nm0697156,4,12,1892,61
1953,tt0046363,nm0847939,6,13,1902,51
1953,tt0046363,nm0144185,6,14,1893,60
1953,tt0046363,nm0254834,6,15,1897,56
1953,tt0046363,nm0429070,6,16,1898,55
1953,tt0046363,nm0527973,6,17,1908,45
1953,tt0046363,nm0566501,4,18,1892,61
1953,tt0046368,nm0131713,6,1,1910,43
1953,tt0046368,nm0215000,4,3,1915,38
1953,tt0046368,nm0258757,6,4,1925,28
1953,tt0046368,nm0007995,3,5,1905,48
1953,tt0046368,nm0700084,6,6,1892,61
1953,tt0046368,nm0142273,6,7,1916,37
1953,tt0046368,nm0723634,0,9,1909,44
1953,tt0046368,nm0725920,6,12,1918,35
1953,tt0046374,nm0000018,6,1,1916,37
1953,tt0046374,nm0000051,6,2,1909,44
1953,tt0046374,nm0001989,6,3,1931,22
1953,tt0046374,nm0335048,6,4,1925,28
1953,tt0046374,nm0000765,6,5,1932,21
1953,tt0046374,nm0000856,6,6,1879,74
1953,tt0046374,nm0001547,6,8,1900,53
1953,tt0046374,nm0027323,4,11,1926,27
1953,tt0046374,nm0116230,6,12,1907,46
1953,tt0046374,nm0681740,6,13,1913,40
1953,tt0046374,nm0928207,4,14,1907,46
1953,tt0046375,nm0000068,6,1,1898,55
1953,tt0046375,nm0872456,6,2,1910,43
1953,tt0046375,nm0534317,6,4,1899,54
1953,tt0046375,nm0066166,3,5,1904,49
1953,tt0046375,nm0001511,6,6,1924,29
1953,tt0046375,nm0000308,6,7,1917,36
1953,tt0046375,nm0914246,6,8,1887,66
1953,tt0046375,nm0899880,4,9,1901,52
1953,tt0046375,nm0079681,6,10,1879,74
1953,tt0046375,nm0040374,6,13,1895,58
1953,tt0046375,nm0115766,6,17,1904,49
1953,tt0046375,nm0122590,6,18,1884,69
1953,tt0046384,nm0935415,6,1,1884,69
1953,tt0046384,nm0924011,6,2,1914,39
1953,tt0046384,nm0751245,3,3,1921,32
1953,tt0046384,nm0275297,0,4,1902,51
1953,tt0046384,nm0801193,6,5,1880,73
1953,tt0046384,nm0836724,6,6,1883,70
1953,tt0046384,nm0285643,6,7,1881,72
1953,tt0046384,nm0403636,6,8,1888,65
1953,tt0046384,nm0507568,4,9,1880,73
1953,tt0046384,nm0936728,6,10,1905,48
1953,tt0046384,nm0832065,4,11,1904,49
1953,tt0046384,nm0642180,6,14,1891,62
1953,tt0046384,nm0001620,6,15,1919,34
1953,tt0046384,nm0456804,6,16,1875,78
1953,tt0046384,nm0926137,0,17,1893,60
1953,tt0046384,nm0054253,6,18,1902,51
1953,tt0046386,nm0585553,6,1,1907,46
1953,tt0046386,nm0635563,6,2,1921,32
1953,tt0046386,nm0160686,6,3,1927,26
1953,tt0046386,nm0794301,6,4,1921,32
1953,tt0046386,nm0735310,6,5,1928,25
1953,tt0046386,nm0839069,6,6,1903,50
1953,tt0046386,nm0001013,6,7,1921,32
1953,tt0046386,nm0045784,4,8,1893,60
1953,tt0046387,nm0865262,6,1,1919,34
1953,tt0046387,nm0424318,6,2,1923,30
1953,tt0046387,nm0433150,6,3,1907,46
1953,tt0046387,nm0190194,6,7,1920,33
1953,tt0046387,nm0165061,6,8,1888,65
1953,tt0046388,nm0164967,4,1,1920,33
1953,tt0046388,nm0572783,6,2,1921,32
1953,tt0046388,nm0641397,6,3,1919,34
1953,tt0046388,nm0769974,6,4,1922,31
1953,tt0046388,nm0822994,6,5,1921,32
1953,tt0046388,nm0709695,6,9,1909,44
1953,tt0046388,nm0286685,4,10,1915,38
1953,tt0046388,nm0071031,3,11,1875,78
1953,tt0046388,nm0110893,4,13,1904,49
1953,tt0046388,nm0331351,4,14,1908,45
1953,tt0046388,nm0384018,6,15,1892,61
1953,tt0046388,nm0662219,6,16,1900,53
1953,tt0046389,nm0522481,3,1,1912,41
1953,tt0046389,nm0037816,6,3,1925,28
1953,tt0046389,nm0681608,4,4,1922,31
1953,tt0046389,nm0065975,6,5,1903,50
1953,tt0046389,nm0184578,6,6,1897,56
1953,tt0046389,nm0786811,2,7,1915,38
1953,tt0046389,nm0783003,6,8,1905,48
1953,tt0046389,nm0740378,6,9,1893,60
1953,tt0046389,nm0724090,4,10,1909,44
1953,tt0046389,nm0179478,3,12,1920,33
1953,tt0046389,nm0624384,3,13,1898,55
1953,tt0046389,nm0308257,6,16,1878,75
1953,tt0046389,nm0071986,6,18,1895,58
1953,tt0046397,nm0792130,6,1,1915,38
1953,tt0046397,nm0001330,6,2,1916,37
1953,tt0046397,nm0715637,6,3,1908,45
1953,tt0046397,nm0665886,6,4,1901,52
1953,tt0046397,nm0309588,6,8,1915,38
1953,tt0046397,nm0507189,6,9,1899,54
1953,tt0046397,nm0822574,6,10,1914,39
1953,tt0046397,nm0627030,6,11,1914,39
1953,tt0046397,nm0879109,6,12,1909,44
1953,tt0046397,nm0026426,6,13,1920,33
1953,tt0046397,nm0049852,6,14,1913,40
1953,tt0046397,nm0104585,3,15,1897,56
1953,tt0046397,nm0151420,6,16,1899,54
1953,tt0046397,nm0247691,6,18,1930,23
1953,tt0046398,nm0001847,6,1,1914,39
1953,tt0046398,nm0001500,6,2,1912,41
1953,tt0046398,nm0829359,6,3,1930,23
1953,tt0046398,nm0139292,6,4,1926,27
1953,tt0046398,nm0848560,6,5,1934,19
1953,tt0046398,nm0183857,6,6,1926,27
1953,tt0046398,nm0002079,6,7,1925,28
1953,tt0046398,nm0037816,6,8,1925,28
1953,tt0046398,nm0293099,6,12,1919,34
1953,tt0046398,nm0012441,6,13,1912,41
1953,tt0046398,nm0010270,6,15,1921,32
1953,tt0046399,nm0000978,6,1,1913,40
1953,tt0046399,nm0002011,3,2,1911,42
1953,tt0046399,nm0934798,6,3,1919,34
1953,tt0046399,nm0012204,6,4,1903,50
1953,tt0046399,nm0768514,6,5,1895,58
1953,tt0046401,nm0107575,6,1,1904,49
1953,tt0046401,nm0017628,6,2,1925,28
1953,tt0046401,nm0665842,6,3,1921,32
1953,tt0046401,nm0293099,6,4,1919,34
1953,tt0046401,nm0786811,2,5,1915,38
1953,tt0046401,nm0848315,6,6,1920,33
1953,tt0046401,nm0748014,4,10,1899,54
1953,tt0046401,nm0743681,4,11,1911,42
1953,tt0046401,nm0577865,6,14,1915,38
1953,tt0046401,nm0905688,4,15,1896,57
1953,tt0045219,nm0219396,6,1,1914,39
1953,tt0045219,nm0309607,6,2,1926,27
1953,tt0045219,nm0519618,5,3,1903,50
1953,tt0045219,nm0948540,1,4,1903,50
1953,tt0045219,nm0039954,6,5,1909,44
1953,tt0045219,nm0665327,3,6,1920,33
1953,tt0045219,nm0014217,5,7,1905,48
1953,tt0045219,nm0474628,6,8,1911,42
1953,tt0045219,nm0950958,1,18,1915,38
1953,tt0046404,nm0000851,6,1,1919,34
1953,tt0046404,nm0533339,6,2,1925,28
1953,tt0046404,nm0000994,4,3,1917,36
1953,tt0046404,nm0007218,6,5,1904,49
1953,tt0046404,nm0335070,6,6,1923,30
1953,tt0046404,nm0104770,6,7,1912,41
1953,tt0046404,nm0017674,4,8,1904,49
1953,tt0046404,nm0039954,6,9,1909,44
1953,tt0046404,nm0057887,6,10,1914,39
1953,tt0046404,nm0080948,6,12,1914,39
1953,tt0046404,nm0115766,6,13,1904,49
1953,tt0046404,nm0227243,0,17,1897,56
1953,tt0046404,nm0305496,4,18,1904,49
1953,tt0046405,nm0197314,6,1,1915,38
1953,tt0046405,nm0807761,6,2,1928,25
1953,tt0046405,nm0951063,6,4,1887,66
1953,tt0046405,nm0743218,6,7,1909,44
1953,tt0046405,nm0731392,6,8,1921,32
1953,tt0046405,nm0119118,6,9,1921,32
1953,tt0046405,nm0177527,6,12,1891,62
1953,tt0046405,nm0242735,6,15,1900,53
1953,tt0046405,nm0248010,3,16,1915,38
1953,tt0046405,nm0354947,4,17,1891,62
1953,tt0162004,nm0606998,6,1,1914,39
1953,tt0162004,nm0272432,6,2,1906,47
1953,tt0162004,nm0941125,6,4,1921,32
1953,tt0162004,nm0701500,4,5,1920,33
1953,tt0162004,nm0372271,6,6,1923,30
1953,tt0162004,nm0590123,6,7,1919,34
1953,tt0162004,nm0500273,4,8,1905,48
1953,tt0042202,nm0039989,6,1,1897,56
1953,tt0042202,nm0950019,4,2,1887,66
1953,tt0042202,nm0171166,6,3,1912,41
1953,tt0042202,nm0943618,6,4,1881,72
1953,tt0046422,nm0281766,6,1,1923,30
1953,tt0046422,nm0058001,2,2,1919,34
1953,tt0046422,nm0001547,6,3,1900,53
1953,tt0046422,nm0662335,6,7,1915,38
1953,tt0046422,nm0040374,6,8,1895,58
1953,tt0046422,nm0446120,6,9,1916,37
1953,tt0046422,nm0928207,4,10,1907,46
1953,tt0046422,nm0715748,4,11,1916,37
1953,tt0046422,nm0017674,4,13,1904,49
1953,tt0046422,nm0003224,6,15,1891,62
1953,tt0046422,nm1093828,6,18,1901,52
1953,tt0046424,nm0007225,6,1,1929,24
1953,tt0046424,nm0534286,6,2,1921,32
1953,tt0046424,nm0625383,6,3,1920,33
1953,tt0046424,nm0505249,4,4,1905,48
1953,tt0046424,nm0321473,4,5,1903,50
1953,tt0046424,nm0096458,6,6,1915,38
1953,tt0046424,nm0531614,6,7,1925,28
1953,tt0046424,nm0339121,6,8,1892,61
1953,tt0046424,nm0022367,6,11,1904,49
1953,tt0046424,nm0030783,6,12,1927,26
1953,tt0046424,nm0020200,6,15,1914,39
1953,tt0046424,nm0121826,6,17,1926,27
1953,tt0046425,nm0000071,6,1,1908,45
1953,tt0046425,nm0238445,6,2,1922,31
1953,tt0046425,nm0738042,4,3,1905,48
1953,tt0046425,nm0002053,6,4,1907,46
1953,tt0046425,nm0282435,3,5,1899,54
1953,tt0046425,nm0603875,6,8,1887,66
1953,tt0046425,nm0604702,6,9,1915,38
1953,tt0046425,nm0093769,6,10,1895,58
1953,tt0046425,nm0797974,2,11,1903,50
1953,tt0046426,nm0000068,6,1,1898,55
1953,tt0046426,nm0000851,6,2,1919,34
1953,tt0046426,nm0456533,6,3,1927,26
1953,tt0046426,nm0569902,6,4,1914,39
1953,tt0046426,nm0401434,6,5,1890,63
1953,tt0046426,nm0176879,6,6,1903,50
1953,tt0046426,nm0761576,4,7,1911,42
1953,tt0046426,nm0151420,6,8,1899,54
1953,tt0046426,nm0113769,6,9,1920,33
1953,tt0046426,nm0054253,6,14,1902,51
1953,tt0046426,nm1093828,6,15,1901,52
1953,tt0046426,nm0113832,6,16,1915,38
1953,tt0046426,nm0143806,3,18,1918,35
1953,tt0046428,nm0601062,6,1,1924,29
1953,tt0046428,nm0351947,6,2,1901,52
1953,tt0046428,nm0400722,6,4,1928,25
1953,tt0046428,nm0423460,6,5,1892,61
1953,tt0046428,nm0264900,6,6,1895,58
1953,tt0046428,nm0642679,6,8,1881,72
1953,tt0046428,nm0257140,6,10,1913,40
1953,tt0046428,nm0460514,4,11,1924,29
1953,tt0046428,nm0179478,3,13,1920,33
1953,tt0046432,nm0001229,6,1,1916,37
1953,tt0046432,nm0894636,6,2,1924,29
1953,tt0046432,nm0219062,6,3,1909,44
1953,tt0046432,nm0913079,6,6,1903,50
1953,tt0046435,nm0916067,6,1,1889,64
1953,tt0046435,nm0001766,6,2,1907,46
1953,tt0046435,nm0001822,6,3,1930,23
1953,tt0046435,nm0728812,6,5,1902,51
1953,tt0046435,nm0000731,4,6,1902,51
1953,tt0046435,nm0000865,6,7,1914,39
1953,tt0046435,nm0430870,6,8,1901,52
1953,tt0046435,nm0426954,6,11,1908,45
1953,tt0046435,nm0026039,6,13,1934,19
1953,tt0046441,nm0915536,6,1,1914,39
1953,tt0046441,nm0684753,6,2,1892,61
1953,tt0046441,nm0000843,6,4,1931,22
1953,tt0046441,nm0670281,6,8,1904,49
1953,tt0046441,nm0439718,6,9,1894,59
1953,tt0046441,nm0711566,4,10,1890,63
1953,tt0046441,nm0314065,6,11,1904,49
1953,tt0046441,nm0039954,6,15,1909,44
1953,tt0046441,nm0073472,4,16,1876,77
1953,tt0046441,nm0088519,6,18,1896,57
1953,tt0046445,nm0254381,6,1,1904,49
1953,tt0046445,nm0167659,6,2,1927,26
1953,tt0046445,nm0460906,6,4,1901,52
1953,tt0046445,nm0701500,4,6,1920,33
1953,tt0046445,nm0491591,6,8,1914,39
1953,tt0046445,nm0887975,6,9,1907,46
1953,tt0046445,nm0544578,6,10,1901,52
1953,tt0046445,nm0746705,6,11,1913,40
1953,tt0046445,nm0163902,6,12,1878,75
1953,tt0046445,nm0427157,6,13,1900,53
1953,tt0046445,nm0113832,6,14,1915,38
1953,tt0046445,nm0122590,6,15,1884,69
1953,tt0046445,nm0122664,6,16,1914,39
1953,tt0046445,nm0177806,6,17,1917,36
1953,tt0046445,nm0305496,4,18,1904,49
1953,tt0046454,nm0001308,6,1,1921,32
1953,tt0046454,nm0086259,1,5,1930,23
1953,tt0046454,nm0404903,6,6,1939,14
1953,tt0046454,nm0948657,4,9,1908,45
1953,tt0046454,nm0847939,6,10,1902,51
1953,tt0046457,nm0664273,6,1,1912,41
1953,tt0046457,nm0807761,6,2,1928,25
1953,tt0046457,nm0192958,6,3,1878,75
1953,tt0046457,nm0358899,6,4,1879,74
1953,tt0046457,nm0000843,6,5,1931,22
1953,tt0046457,nm0534317,6,6,1899,54
1953,tt0046457,nm0001991,6,8,1886,67
1953,tt0046457,nm0790164,6,9,1889,64
1953,tt0046457,nm0086706,6,11,1933,20
1953,tt0046457,nm0117269,6,13,1910,43
1953,tt0046457,nm0179591,6,14,1891,62
1953,tt0046463,nm0000078,6,1,1907,46
1953,tt0046463,nm0001656,6,2,1921,32
1953,tt0046463,nm0002013,6,3,1877,76
1953,tt0046463,nm0876451,6,4,1908,45
1953,tt0046463,nm0414046,6,5,1942,11
1953,tt0046463,nm0934798,6,6,1919,34
1953,tt0046463,nm0375738,6,7,1904,49
1953,tt0046463,nm0339428,4,8,1917,36
1953,tt0046463,nm0002063,6,9,1911,42
1953,tt0046463,nm0817930,4,10,1910,43
1953,tt0046463,nm0560091,6,11,1900,53
1953,tt0046463,nm0022367,6,14,1904,49
1953,tt0046469,nm0001559,6,1,1924,29
1953,tt0046469,nm0625562,6,2,1933,20
1953,tt0046469,nm0932629,6,3,1902,51
1953,tt0046469,nm0426157,6,5,1924,29
1953,tt0046469,nm0828523,6,6,1919,34
1953,tt0046469,nm0557555,6,7,1921,32
1953,tt0046469,nm0001812,4,8,1925,28
1953,tt0046469,nm0427157,6,9,1900,53
1953,tt0046469,nm0254616,6,10,1917,36
1953,tt0046469,nm0600525,4,11,1886,67
